city,state,lat,lng,countyName
ARLINGTON,OH,40.8939,-83.6529,HANCOCK
GREENVILLE,OH,40.1043,-84.6209,DARKE
CHESAPEAKE,OH,38.4298,-82.4489,LAWRENCE
EAST FULTONHAM,OH,39.8486,-82.1207,MUSKINGUM
NAVARRE,OH,40.7262,-81.5146,STARK
GOSHEN,OH,39.2325,-84.1532,CLERMONT
NEW CARLISLE,OH,39.9446,-84.0257,CLARK
WICKLIFFE,OH,41.6072,-81.469,LAKE
KINGSTON,OH,39.4723,-82.912,ROSS
FULTON,OH,40.4629,-82.828,MORROW
POLK,OH,40.9449,-82.2147,ASHLAND
BELLAIRE,OH,40.0176,-80.7469,BELMONT
JOHNSTOWN,OH,40.15,-82.6881,LICKING
HUBBARD,OH,41.1595,-80.5672,TRUMBULL
MONROEVILLE,OH,41.244,-82.7018,HURON
ANDOVER,OH,41.6066,-80.5687,ASHTABULA
BRIDGEPORT,OH,40.0673,-80.7473,BELMONT
STOW,OH,41.1765,-81.4344,SUMMIT
LAURA,OH,39.9952,-84.4083,MIAMI
WELLINGTON,OH,41.161,-82.2268,LORAIN
SHAKER HEIGHTS,OH,41.4744,-81.5496,CUYAHOGA
GERMANTOWN,OH,39.6324,-84.3645,MONTGOMERY
THORNVILLE,OH,39.8929,-82.4142,PERRY
FORT JENNINGS,OH,40.9067,-84.2997,PUTNAM
LYNCHBURG,OH,39.2401,-83.7883,HIGHLAND
WEST MILTON,OH,39.9585,-84.3262,MIAMI
OSTRANDER,OH,40.2684,-83.2089,DELAWARE
PARKMAN,OH,41.3722,-81.0591,GEAUGA
BREMEN,OH,39.7059,-82.4296,FAIRFIELD
UHRICHSVILLE,OH,40.4005,-81.3515,TUSCARAWAS
ZANESFIELD,OH,40.3387,-83.6779,LOGAN
BURTON,OH,41.4708,-81.1456,GEAUGA
MACEDONIA,OH,41.3147,-81.4989,SUMMIT
BELLEVUE,OH,41.2743,-82.8394,HURON
HOWARD,OH,40.4092,-82.3275,KNOX
BARNESVILLE,OH,39.9888,-81.1728,BELMONT
SEVEN MILE,OH,39.4859,-84.5522,BUTLER
SUGARCREEK,OH,40.5076,-81.6409,TUSCARAWAS
CENTERBURG,OH,40.3039,-82.6979,KNOX
HIRAM,OH,41.3113,-81.1429,PORTAGE
JACKSONVILLE,OH,39.4762,-82.0799,ATHENS
BELLBROOK,OH,39.6384,-84.0863,GREENE
CLIFTON,OH,39.7972,-83.8257,CLARK
NEWTON FALLS,OH,41.1888,-80.9712,TRUMBULL
URBANA,OH,40.1085,-83.7542,CHAMPAIGN
SABINA,OH,39.4902,-83.6336,CLINTON
CASSADAGA,NY,42.3427,-79.318,CHAUTAUQUA
CORFU,NY,42.9611,-78.4026,GENESEE
LINDENHURST,NY,40.6858,-73.371,SUFFOLK
LOCKPORT,NY,43.1698,-78.6956,NIAGARA
ROCHESTER,NY,43.168,-77.6162,MONROE
BUFFALO,NY,42.9016,-78.8487,ERIE
PORT JEFFERSON STATION,NY,40.926,-73.0651,SUFFOLK
OCEANSIDE,NY,40.6328,-73.6364,NASSAU
DANSVILLE,NY,42.5625,-77.6968,LIVINGSTON
BLOOMFIELD,NY,42.8991,-77.4241,ONTARIO
LEVITTOWN,NY,40.7241,-73.5125,NASSAU
OLEAN,NY,42.0819,-78.4321,CATTARAUGUS
MASSAPEQUA,NY,40.6676,-73.4706,NASSAU
DEPEW,NY,42.9117,-78.7044,ERIE
YONKERS,NY,40.9466,-73.8674,WESTCHESTER
STONE RIDGE,NY,41.8414,-74.1539,ULSTER
LIVERPOOL,NY,43.1061,-76.2093,ONONDAGA
HICKSVILLE,NY,40.7637,-73.5245,NASSAU
ALBANY,NY,42.6664,-73.7987,ALBANY
ELMIRA,NY,42.0938,-76.8097,CHEMUNG
PHOENIX,NY,43.2316,-76.2961,OSWEGO
SOUND BEACH,NY,40.9578,-72.9726,SUFFOLK
BELLMORE,NY,40.6569,-73.5285,NASSAU
KINGSTON,NY,41.9295,-73.9968,ULSTER
JAMESPORT,NY,40.9546,-72.5807,SUFFOLK
TONAWANDA,NY,43.0105,-78.8805,ERIE
OGDENSBURG,NY,44.7088,-75.4717,ST. LAWRENCE
HIGHLAND,NY,41.7179,-73.9646,ULSTER
PATCHOGUE,NY,40.7621,-73.0185,SUFFOLK
AUBURN,NY,42.9338,-76.5684,CAYUGA
BRIGHTWATERS,NY,40.7193,-73.2642,SUFFOLK
SYRACUSE,NY,43.0409,-76.1438,ONONDAGA
BRUSHTON,NY,44.8308,-74.5117,FRANKLIN
GREENVILLE,NY,40.9981,-73.8194,WESTCHESTER
FLORAL PARK,NY,40.7226,-73.7029,NASSAU
WANTAGH,NY,40.6686,-73.5104,NASSAU
PENN YAN,NY,42.6608,-77.0536,YATES
STATEN ISLAND,NY,40.5834,-74.1496,RICHMOND
WEST ISLIP,NY,40.7097,-73.2971,SUFFOLK
POMONA,NY,41.1892,-74.0543,ROCKLAND
UTICA,NY,43.0961,-75.226,ONEIDA
PORT CHESTER,NY,41.0052,-73.668,WESTCHESTER
WEST BABYLON,NY,40.7112,-73.3567,SUFFOLK
LAKE GROVE,NY,40.8586,-73.1168,SUFFOLK
SARANAC LAKE,NY,44.3245,-74.1314,FRANKLIN
LONG BEACH,NY,40.5887,-73.666,NASSAU
MASSAPEQUA PARK,NY,40.6817,-73.4496,NASSAU
WOODMERE,NY,40.6374,-73.7219,NASSAU
HAUPPAUGE,NY,40.8217,-73.2119,SUFFOLK
EAST AURORA,NY,42.7666,-78.6172,ERIE
SHORTSVILLE,NY,42.9555,-77.2228,ONTARIO
WATERTOWN,NY,43.9734,-75.9094,JEFFERSON
YOUNGSTOWN,NY,43.2486,-79.0444,NIAGARA
HARTSDALE,NY,41.0153,-73.8036,WESTCHESTER
EASTPORT,NY,40.8407,-72.7251,SUFFOLK
BINGHAMTON,NY,42.1014,-75.9093,BROOME
MIDDLE ISLAND,NY,40.8857,-72.9454,SUFFOLK
FARMINGDALE,NY,40.7328,-73.4465,NASSAU
NORTHPORT,NY,40.9036,-73.3446,SUFFOLK
NEW YORK,NY,40.6943,-73.9249,NEW YORK
NORTH BABYLON,NY,40.7311,-73.3251,SUFFOLK
CARLE PLACE,NY,40.75,-73.6122,NASSAU
TARRYTOWN,NY,41.0647,-73.8673,WESTCHESTER
DEER PARK,NY,40.7623,-73.3219,SUFFOLK
SYOSSET,NY,40.8156,-73.502,NASSAU
NEW ROCHELLE,NY,40.9305,-73.7836,WESTCHESTER
WEST HEMPSTEAD,NY,40.6959,-73.6507,NASSAU
BAY SHORE,NY,40.7317,-73.2505,SUFFOLK
CENTRAL SQUARE,NY,43.286,-76.1419,OSWEGO
CORNING,NY,42.147,-77.0561,STEUBEN
HAWTHORNE,NY,41.1035,-73.7969,WESTCHESTER
POTTERSVILLE,NY,43.7363,-73.8212,WARREN
NIVERVILLE,NY,42.4484,-73.6497,COLUMBIA
CENTEREACH,NY,40.8696,-73.0808,SUFFOLK
PORT JERVIS,NY,41.3783,-74.6909,ORANGE
PINE BUSH,NY,41.6094,-74.2966,ORANGE
ROME,NY,43.226,-75.4909,ONEIDA
NIAGARA FALLS,NY,43.0921,-79.0147,NIAGARA
CENTERPORT,NY,40.8943,-73.3714,SUFFOLK
JAMESTOWN,NY,42.0975,-79.2366,CHAUTAUQUA
BRONXVILLE,NY,40.9394,-73.8263,WESTCHESTER
BROCKPORT,NY,43.2137,-77.9404,MONROE
ORANGEBURG,NY,41.0488,-73.9407,ROCKLAND
BRENTWOOD,NY,40.7839,-73.2522,SUFFOLK
POUGHKEEPSIE,NY,41.6949,-73.921,DUTCHESS
BALMVILLE,NY,41.5281,-74.0234,ORANGE
RAVENA,NY,42.4755,-73.8113,ALBANY
MARLBORO,NY,41.6028,-73.9774,ULSTER
KINGS PARK,NY,40.8887,-73.2452,SUFFOLK
GREEN ISLAND,NY,42.7474,-73.6925,ALBANY
PLATTSBURGH,NY,44.6951,-73.4563,CLINTON
HUNT,NY,42.5477,-77.991,LIVINGSTON
FAIRPORT,NY,43.099,-77.4427,MONROE
HOPEWELL JUNCTION,NY,41.5787,-73.8078,DUTCHESS
MIDDLETOWN,NY,41.4459,-74.4236,ORANGE
ITHACA,NY,42.4442,-76.5032,TOMPKINS
RENSSELAER,NY,42.6465,-73.7328,RENSSELAER
CLINTON,NY,43.0488,-75.3785,ONEIDA
FULTON,NY,43.3171,-76.4162,OSWEGO
WILLIAMSVILLE,NY,42.9623,-78.7418,ERIE
BALDWINSVILLE,NY,43.157,-76.3318,ONONDAGA
WESTBURY,NY,40.7599,-73.5891,NASSAU
WATKINS GLEN,NY,42.3801,-76.8673,SCHUYLER
JOHNSON CITY,NY,42.123,-75.9624,BROOME
ACCORD,NY,41.7972,-74.2319,ULSTER
SPENCERPORT,NY,43.1882,-77.8069,MONROE
ALTAMONT,NY,42.7055,-74.034,ALBANY
HOLTSVILLE,NY,40.8124,-73.0447,SUFFOLK
WATERVLIET,NY,42.7243,-73.7068,ALBANY
NORTH MERRICK,NY,40.6871,-73.5615,NASSAU
BATAVIA,NY,42.9987,-78.1802,GENESEE
SALAMANCA,NY,42.1631,-78.7233,CATTARAUGUS
DIX HILLS,NY,40.8035,-73.337,SUFFOLK
CORAM,NY,40.8813,-73.0059,SUFFOLK
WHITNEY POINT,NY,42.3303,-75.9679,BROOME
SHOREHAM,NY,40.9571,-72.9072,SUFFOLK
SELDEN,NY,40.8699,-73.0462,SUFFOLK
COMMACK,NY,40.8443,-73.2834,SUFFOLK
HUDSON FALLS,NY,43.3042,-73.5818,WASHINGTON
TROY,NY,42.7354,-73.6751,RENSSELAER
OSWEGO,NY,43.4516,-76.5005,OSWEGO
EAST MORICHES,NY,40.8097,-72.7581,SUFFOLK
MAHOPAC,NY,41.3684,-73.7401,PUTNAM
RONKONKOMA,NY,40.804,-73.1258,SUFFOLK
GREENLAWN,NY,40.863,-73.3642,SUFFOLK
LAKEVILLE,NY,42.8367,-77.7032,LIVINGSTON
GARDEN CITY,NY,40.7266,-73.6447,NASSAU
EAST NORTHPORT,NY,40.8792,-73.3232,SUFFOLK
TAPPAN,NY,41.0269,-73.952,ROCKLAND
CHITTENANGO,NY,43.0462,-75.8749,MADISON
SEA CLIFF,NY,40.8441,-73.6442,NASSAU
FRANKLIN SQUARE,NY,40.7002,-73.6775,NASSAU
ENDICOTT,NY,42.098,-76.0639,BROOME
GLOVERSVILLE,NY,43.0491,-74.3465,FULTON
MERRICK,NY,40.6515,-73.5535,NASSAU
WELLSBURG,NY,42.0127,-76.7298,CHEMUNG
NORTH TONAWANDA,NY,43.0457,-78.8659,NIAGARA
MANHASSET,NY,40.7884,-73.6943,NASSAU
SLOATSBURG,NY,41.162,-74.1902,ROCKLAND
BRASHER FALLS,NY,44.8096,-74.7789,ST. LAWRENCE
ARKPORT,NY,42.3926,-77.6955,STEUBEN
SAYVILLE,NY,40.7478,-73.084,SUFFOLK
PORT JEFFERSON,NY,40.9465,-73.0579,SUFFOLK
MEDINA,NY,43.2197,-78.3888,ORLEANS
STONY BROOK,NY,40.906,-73.1278,SUFFOLK
EAST SYRACUSE,NY,43.0637,-76.0697,ONONDAGA
MILLERTON,NY,41.9533,-73.5112,DUTCHESS
BEMUS POINT,NY,42.1635,-79.3895,CHAUTAUQUA
NISSEQUOGUE,NY,40.9023,-73.1923,SUFFOLK
BELLPORT,NY,40.7547,-72.9423,SUFFOLK
MASTIC BEACH,NY,40.7679,-72.8375,SUFFOLK
FREEPORT,NY,40.6515,-73.585,NASSAU
ONEIDA,NY,43.0769,-75.6621,MADISON
DUNKIRK,NY,42.4803,-79.3323,CHAUTAUQUA
ANGOLA,NY,42.6379,-79.0295,ERIE
BREWSTER,NY,41.3969,-73.6151,PUTNAM
PEARL RIVER,NY,41.0615,-74.0047,ROCKLAND
MIDDLEPORT,NY,43.2117,-78.4757,NIAGARA
MOUNT KISCO,NY,41.2018,-73.7282,WESTCHESTER
KENMORE,NY,42.9646,-78.8713,ERIE
GENEVA,NY,42.8644,-76.9827,ONTARIO
COOPERSTOWN,NY,42.6996,-74.93,OTSEGO
BLACK RIVER,NY,44.0089,-75.7966,JEFFERSON
CARTHAGE,NY,43.9837,-75.6021,JEFFERSON
ONEONTA,NY,42.4551,-75.0666,OTSEGO
EAST ISLIP,NY,40.7275,-73.1861,SUFFOLK
MOUNT SINAI,NY,40.9372,-73.018,SUFFOLK
HARRISON,NY,41.0233,-73.7192,WESTCHESTER
CANASTOTA,NY,43.0835,-75.7559,MADISON
PLAINVIEW,NY,40.7832,-73.4732,NASSAU
MONTAUK,NY,41.0471,-71.9449,SUFFOLK
BELMONT,NY,42.2226,-78.0328,ALLEGANY
GLEN HEAD,NY,40.845,-73.618,NASSAU
VALLEY STREAM,NY,40.6647,-73.7044,NASSAU
ELMONT,NY,40.7033,-73.7078,NASSAU
AQUEBOGUE,NY,40.9425,-72.6149,SUFFOLK
SAG HARBOR,NY,40.997,-72.2892,SUFFOLK
VOORHEESVILLE,NY,42.6518,-73.9349,ALBANY
MEDFORD,NY,40.822,-72.9859,SUFFOLK
HUNTINGTON STATION,NY,40.8446,-73.405,SUFFOLK
FARMINGVILLE,NY,40.8389,-73.0401,SUFFOLK
ISLAND PARK,NY,40.6051,-73.6553,NASSAU
OLD FIELD,NY,40.9614,-73.1324,SUFFOLK
HOLBROOK,NY,40.7944,-73.0707,SUFFOLK
NORWICH,NY,42.5333,-75.5227,CHENANGO
BETHPAGE,NY,40.7495,-73.4856,NASSAU
MONTICELLO,NY,41.6522,-74.6876,SULLIVAN
BALLSTON SPA,NY,43.0068,-73.8525,SARATOGA
FORT DRUM,NY,44.0451,-75.7847,JEFFERSON
NEW HYDE PARK,NY,40.7324,-73.6858,NASSAU
LIDO BEACH,NY,40.5904,-73.6121,NASSAU
WADING RIVER,NY,40.9464,-72.823,SUFFOLK
WEEDSPORT,NY,43.0482,-76.5637,CAYUGA
NORTH MASSAPEQUA,NY,40.7031,-73.4678,NASSAU
MORRISONVILLE,NY,44.6922,-73.5505,CLINTON
NANUET,NY,41.0957,-74.0155,ROCKLAND
INWOOD,NY,40.6218,-73.7507,NASSAU
KEESEVILLE,NY,44.5035,-73.4812,ESSEX
ILION,NY,43.0114,-75.0396,HERKIMER
WALDEN,NY,41.5603,-74.1879,ORANGE
AVERILL PARK,NY,42.6361,-73.5529,RENSSELAER
LAKE RONKONKOMA,NY,40.8308,-73.1112,SUFFOLK
NORTH SYRACUSE,NY,43.1339,-76.1306,ONONDAGA
FRANKLIN,NY,42.3416,-75.1659,DELAWARE
PAINTED POST,NY,42.1633,-77.0925,STEUBEN
OAKDALE,NY,40.7373,-73.1345,SUFFOLK
SCARSDALE,NY,40.9902,-73.7773,WESTCHESTER
CENTER MORICHES,NY,40.8015,-72.796,SUFFOLK
LYNBROOK,NY,40.6579,-73.6742,NASSAU
EAST MEADOW,NY,40.7197,-73.5604,NASSAU
OLD FORGE,NY,43.706,-74.9722,HERKIMER
ROCKVILLE CENTRE,NY,40.6644,-73.6383,NASSAU
SEAFORD,NY,40.6678,-73.4922,NASSAU
WAPPINGERS FALLS,NY,41.5984,-73.9182,DUTCHESS
HAMPTON BAYS,NY,40.8692,-72.5227,SUFFOLK
LARCHMONT,NY,40.9258,-73.7529,WESTCHESTER
MELVILLE,NY,40.7823,-73.4088,SUFFOLK
SHIRLEY,NY,40.7949,-72.8743,SUFFOLK
DEXTER,NY,44.0111,-76.0425,JEFFERSON
HEUVELTON,NY,44.617,-75.4046,ST. LAWRENCE
EAST NORWICH,NY,40.8496,-73.5288,NASSAU
ROCKY POINT,NY,40.9357,-72.9364,SUFFOLK
KENNEDY,NY,42.159,-79.0982,CHAUTAUQUA
CHAPPAQUA,NY,41.1601,-73.7672,WESTCHESTER
TRUMANSBURG,NY,42.541,-76.6618,TOMPKINS
SAVONA,NY,42.283,-77.2238,STEUBEN
BEACON,NY,41.5036,-73.9655,DUTCHESS
COPIAGUE,NY,40.6728,-73.3932,SUFFOLK
MALVERNE,NY,40.6746,-73.6721,NASSAU
MASTIC,NY,40.8098,-72.8479,SUFFOLK
MARGARETVILLE,NY,42.1458,-74.6503,DELAWARE
WASHINGTONVILLE,NY,41.4296,-74.1578,ORANGE
CENTRAL ISLIP,NY,40.7837,-73.1945,SUFFOLK
SARATOGA SPRINGS,NY,43.0674,-73.7775,SARATOGA
AMITYVILLE,NY,40.6696,-73.4156,SUFFOLK
LAWRENCE,NY,40.6042,-73.7149,NASSAU
ISLIP TERRACE,NY,40.7506,-73.1872,SUFFOLK
BLOOMINGBURG,NY,41.5519,-74.4437,SULLIVAN
FLANDERS,NY,40.8925,-72.6049,SUFFOLK
ARDSLEY,NY,41.0135,-73.8395,WESTCHESTER
FISHERS ISLAND,NY,41.2702,-71.9878,SUFFOLK
SCHENECTADY,NY,42.8025,-73.9276,SCHENECTADY
HARRIMAN,NY,41.3088,-74.1444,ORANGE
BALDWIN,NY,40.6634,-73.6104,NASSAU
GLENS FALLS,NY,43.3109,-73.6459,WARREN
COHOES,NY,42.7732,-73.7077,ALBANY
AKRON,NY,43.0179,-78.4978,ERIE
HUDSON,NY,42.2515,-73.7859,COLUMBIA
ELMSFORD,NY,41.0541,-73.8143,WESTCHESTER
GLEN COVE,NY,40.8709,-73.6287,NASSAU
EAST PATCHOGUE,NY,40.7704,-72.9817,SUFFOLK
YORKTOWN HEIGHTS,NY,41.2696,-73.7755,WESTCHESTER
PEEKSKILL,NY,41.2883,-73.9227,WESTCHESTER
BRIDGEPORT,NY,43.1545,-75.9734,MADISON
VALATIE,NY,42.4134,-73.6778,COLUMBIA
COLD SPRING,NY,41.4191,-73.9545,PUTNAM
WINTHROP,NY,44.8006,-74.8016,ST. LAWRENCE
WHITESBORO,NY,43.124,-75.2966,ONEIDA
FREDONIA,NY,42.4407,-79.3319,CHAUTAUQUA
MECHANICVILLE,NY,42.9037,-73.6895,SARATOGA
WAINSCOTT,NY,40.9592,-72.2508,SUFFOLK
MONTOUR FALLS,NY,42.3499,-76.8483,SCHUYLER
PORT WASHINGTON,NY,40.8268,-73.6764,NASSAU
HILTON,NY,43.29,-77.7925,MONROE
MATTITUCK,NY,41.0012,-72.5419,SUFFOLK
WAVERLY,NY,42.0119,-76.5406,TIOGA
THORNWOOD,NY,41.1185,-73.7796,WESTCHESTER
ORISKANY FALLS,NY,42.938,-75.4636,ONEIDA
MILLBROOK,NY,41.7842,-73.6937,DUTCHESS
LACKAWANNA,NY,42.8182,-78.8326,ERIE
BOHEMIA,NY,40.7717,-73.1271,SUFFOLK
WHITE PLAINS,NY,41.022,-73.7549,WESTCHESTER
MILLER PLACE,NY,40.9374,-72.9864,SUFFOLK
LYNDONVILLE,NY,43.3213,-78.3891,ORLEANS
BREWERTON,NY,43.2344,-76.1411,ONONDAGA
BRIARCLIFF MANOR,NY,41.14,-73.844,WESTCHESTER
GASPORT,NY,43.195,-78.5764,NIAGARA
NEW CITY,NY,41.1543,-73.9909,ROCKLAND
CORTLAND,NY,42.6004,-76.1784,CORTLAND
CHESTER,NY,41.357,-74.2769,ORANGE
AMAGANSETT,NY,40.9844,-72.1326,SUFFOLK
UNIONDALE,NY,40.7176,-73.5947,NASSAU
HOLLEY,NY,43.2247,-78.0292,ORLEANS
BOLTON LANDING,NY,43.5614,-73.6588,WARREN
HIGH FALLS,NY,41.8275,-74.1184,ULSTER
SYLVAN BEACH,NY,43.2061,-75.7234,ONEIDA
SANBORN,NY,43.1451,-78.8777,NIAGARA
MCGRAW,NY,42.5938,-76.0975,CORTLAND
AIRMONT,NY,41.0992,-74.099,ROCKLAND
LAKE CARMEL,NY,41.4612,-73.6681,PUTNAM
VALHALLA,NY,41.0775,-73.778,WESTCHESTER
GREIGSVILLE,NY,42.8307,-77.9015,LIVINGSTON
KERHONKSON,NY,41.7797,-74.2956,ULSTER
HEWLETT,NY,40.6422,-73.6942,NASSAU
CLARENCE CENTER,NY,43.0085,-78.6308,ERIE
BAYVILLE,NY,40.9076,-73.5602,NASSAU
BLUE POINT,NY,40.7518,-73.0352,SUFFOLK
GOWANDA,NY,42.4612,-78.9339,CATTARAUGUS
AMSTERDAM,NY,42.942,-74.1907,MONTGOMERY
ALTMAR,NY,43.511,-76.0037,OSWEGO
MAYBROOK,NY,41.4881,-74.2131,ORANGE
LAS VEGAS,NV,36.2333,-115.2654,CLARK
HENDERSON,NV,36.0133,-115.038,CLARK
RENO,NV,39.5497,-119.8483,WASHOE
NORTH LAS VEGAS,NV,36.288,-115.0901,CLARK
BLUE DIAMOND,NV,36.04,-115.4128,CLARK
RACHEL,NV,37.6509,-115.7341,LINCOLN
ELKO,NV,40.8387,-115.7674,ELKO
TONOPAH,NV,38.0996,-117.2482,NYE
AUSTIN,NV,39.4977,-117.074,LANDER
GARDNERVILLE,NV,38.939,-119.7369,DOUGLAS
BOULDER CITY,NV,35.8407,-114.9257,CLARK
SPRING CREEK,NV,40.7386,-115.5971,ELKO
MESQUITE,NV,36.8035,-114.1325,CLARK
CARLIN,NV,40.719,-116.108,ELKO
FALLON,NV,39.4738,-118.778,CHURCHILL
WINNEMUCCA,NV,40.9645,-117.7247,HUMBOLDT
MINDEN,NV,38.9609,-119.7688,DOUGLAS
SPANISH SPRINGS,NV,39.6567,-119.6695,WASHOE
CARSON CITY,NV,39.1512,-119.7474,CARSON CITY
SILVER SPRINGS,NV,39.3826,-119.2149,LYON
SPARKS,NV,39.5729,-119.7157,WASHOE
FERNLEY,NV,39.5611,-119.1926,LYON
MCGILL,NV,39.402,-114.777,WHITE PINE
STATELINE,NV,38.9678,-119.9439,DOUGLAS
PAHRUMP,NV,36.2411,-116.0176,NYE
EUREKA,NV,39.5113,-115.9668,EUREKA
CRYSTAL BAY,NV,39.2315,-120.0017,WASHOE
LAUGHLIN,NV,35.1316,-114.689,CLARK
GERLACH,NV,40.6451,-119.3614,WASHOE
YERINGTON,NV,38.9554,-119.1101,LYON
SUN VALLEY,NV,39.6106,-119.7765,WASHOE
ELY,NV,39.2649,-114.8709,WHITE PINE
BEATTY,NV,36.9352,-116.7025,NYE
INCLINE VILLAGE,NV,39.2639,-119.9453,WASHOE
BAKER,NV,39.015,-114.1233,WHITE PINE
GILA,NM,32.9485,-108.5762,GRANT
LA LUZ,NM,32.9698,-105.9388,OTERO
ALBUQUERQUE,NM,35.1053,-106.6464,BERNALILLO
SHIPROCK,NM,36.7924,-108.7005,SAN JUAN
TAOS,NM,36.3871,-105.5804,TAOS
RIO RANCHO,NM,35.2872,-106.6981,SANDOVAL
LOS ALAMOS,NM,35.8926,-106.2862,LOS ALAMOS
LAS CRUCES,NM,32.3265,-106.7892,DOÃ‘A ANA
SANTA FE,NM,35.6619,-105.9819,SANTA FE
ANTHONY,NM,32.0132,-106.5984,DOÃ‘A ANA
KIRTLAND,NM,36.7502,-108.3588,SAN JUAN
DEMING,NM,32.2631,-107.7525,LUNA
EDGEWOOD,NM,35.1318,-106.2151,SANTA FE
CLOVIS,NM,34.4376,-103.1923,CURRY
CARRIZOZO,NM,33.6433,-105.8411,LINCOLN
ROSWELL,NM,33.373,-104.5294,CHAVES
ALAMOGORDO,NM,32.8837,-105.9624,OTERO
SOCORRO,NM,34.0543,-106.9066,SOCORRO
PLACITAS,NM,35.3226,-106.4436,SANDOVAL
HOBBS,NM,32.7282,-103.16,LEA
SILVER CITY,NM,32.7784,-108.2698,GRANT
TRUTH OR CONSEQUENCES,NM,33.1864,-107.2589,SIERRA
ALGODONES,NM,35.3802,-106.4731,SANDOVAL
TIJERAS,NM,35.0884,-106.3761,BERNALILLO
PIE TOWN,NM,34.34,-108.1708,CATRON
WATERFLOW,NM,36.7575,-108.4711,SAN JUAN
VAUGHN,NM,34.6072,-105.2126,GUADALUPE
GRANTS,NM,35.1538,-107.8335,CIBOLA
BELEN,NM,34.7115,-106.7985,VALENCIA
ARROYO SECO,NM,36.5215,-105.586,TAOS
FARMINGTON,NM,36.7555,-108.1823,SAN JUAN
JAL,NM,32.1148,-103.19,LEA
MORIARTY,NM,35.0034,-106.0445,TORRANCE
SANDIA PARK,NM,35.1648,-106.3657,BERNALILLO
CARLSBAD,NM,32.4011,-104.2389,EDDY
LEMITAR,NM,34.1551,-106.9122,SOCORRO
NAVAJO,NM,35.9024,-109.0321,MCKINLEY
SANTA ROSA,NM,34.936,-104.6769,GUADALUPE
RUIDOSO,NM,33.3647,-105.6432,LINCOLN
RATON,NM,36.8849,-104.4396,COLFAX
CLOUDCROFT,NM,32.9532,-105.7328,OTERO
RODEO,NM,31.8396,-109.0265,HIDALGO
TUCUMCARI,NM,35.17,-103.7046,QUAY
TEXICO,NM,34.3897,-103.0513,CURRY
LUNA,NM,33.8181,-108.9435,CATRON
SAN ANTONIO,NM,33.9161,-106.87,SOCORRO
FORT SUMNER,NM,34.479,-104.2331,DE BACA
PECOS,NM,35.5754,-105.6787,SAN MIGUEL
ABIQUIU,NM,36.2017,-106.3239,RIO ARRIBA
NOGAL,NM,33.5382,-105.7119,LINCOLN
MIMBRES,NM,32.8332,-107.9559,GRANT
MOUNTAINAIR,NM,34.5213,-106.2394,TORRANCE
PORTALES,NM,34.1753,-103.3565,ROOSEVELT
LOS LUNAS,NM,34.8115,-106.7803,VALENCIA
GLORIETA,NM,35.5839,-105.7629,SANTA FE
CLAYTON,NM,36.4425,-103.1573,UNION
RANCHOS DE TAOS,NM,36.3619,-105.6016,TAOS
JEMEZ SPRINGS,NM,35.7732,-106.6909,SANDOVAL
MESCALERO,NM,33.1448,-105.7897,OTERO
TOME,NM,34.7397,-106.723,VALENCIA
HURLEY,NM,32.6982,-108.1321,GRANT
AZTEC,NM,36.819,-107.9826,SAN JUAN
CORRALES,NM,35.2366,-106.6191,SANDOVAL
HATCH,NM,32.6682,-107.1642,DOÃ‘A ANA
SAN RAFAEL,NM,35.0878,-107.8895,CIBOLA
ARTESIA,NM,32.8492,-104.4274,EDDY
MAGDALENA,NM,34.1095,-107.2319,SOCORRO
RUIDOSO DOWNS,NM,33.3312,-105.5968,LINCOLN
TULAROSA,NM,33.0752,-106.0175,OTERO
TESUQUE,NM,35.7486,-105.921,SANTA FE
QUEMADO,NM,34.3415,-108.5061,CATRON
RED RIVER,NM,36.7041,-105.4064,TAOS
WILLARD,NM,34.5949,-106.0323,TORRANCE
EL RITO,NM,36.338,-106.1844,RIO ARRIBA
GALLUP,NM,35.5183,-108.7423,MCKINLEY
BUCKHORN,NM,33.0315,-108.6944,GRANT
TATUM,NM,33.2553,-103.3112,LEA
MILAN,NM,35.195,-107.8947,CIBOLA
MELROSE,NM,34.4289,-103.6296,CURRY
MCINTOSH,NM,34.8804,-106.0577,TORRANCE
ATLANTIC CITY,NJ,39.3797,-74.4527,ATLANTIC
MYSTIC ISLAND,NJ,39.5659,-74.3831,OCEAN
MATAWAN,NJ,40.4127,-74.2365,MONMOUTH
STRATFORD,NJ,39.829,-75.0156,CAMDEN
ABSECON,NJ,39.4228,-74.4944,ATLANTIC
RIDGEWOOD,NJ,40.9822,-74.1128,BERGEN
JERSEY CITY,NJ,40.7161,-74.0682,HUDSON
KENILWORTH,NJ,40.6781,-74.2889,UNION
SECAUCUS,NJ,40.781,-74.0659,HUDSON
WESTWOOD,NJ,40.9878,-74.0308,BERGEN
LONG BRANCH,NJ,40.2965,-73.9915,MONMOUTH
CAPE MAY,NJ,38.9409,-74.9042,CAPE MAY
SOMERS POINT,NJ,39.3167,-74.6066,ATLANTIC
CLIFTON,NJ,40.8631,-74.1575,PASSAIC
BEACH HAVEN,NJ,39.566,-74.2492,OCEAN
PHILLIPSBURG,NJ,40.6895,-75.1821,WARREN
BERLIN,NJ,39.7915,-74.9375,CAMDEN
GLEN ROCK,NJ,40.9601,-74.1249,BERGEN
